system:index,FloodClass,FloodRisk,NDWI,elevation,slope,.geo
941,0,-0.15487860944948575,-0.66958386,11,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18547080499462,24.23079632699676]}"
942,1,-0.014245849186541364,-0.40981206,13,1.016991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18762676167648,24.23079632699676]}"
943,1,-0.062309661079266575,-0.45603675,14,2.1145644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18816575084696,24.23079632699676]}"
944,1,-0.062032821491957824,-0.5209693,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19220816962553,24.23079632699676]}"
945,1,-0.04317148726170975,-0.4652939,11,1.3762263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19247766421074,24.23079632699676]}"
946,0,-0.20142864650833917,-0.70646113,13,2.959904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19382513713691,24.23079632699676]}"
947,1,-0.04033929027316821,-0.52667856,9,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20217946927926,24.23079632699676]}"
948,0,-0.11547688356594504,-0.63985735,9,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20352694220543,24.23079632699676]}"
949,1,-0.0648168519794926,-0.5385373,9,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20379643679064,24.23079632699676]}"
950,0,-0.13819208783208203,-0.615003,12,2.23453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20595239347256,24.23079632699676]}"
951,1,-0.0322834690776595,-0.4315179,13,1.3762263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20622188805777,24.23079632699676]}"
952,0,-0.11171496511674306,-0.6167503,11,1.016991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20756936098394,24.23079632699676]}"
953,0,-0.17149012147531315,-0.7219312,11,1.3762263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20783885556921,24.23079632699676]}"
954,1,0.004051609162075968,-0.44389677,8,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20918632849538,24.23079632699676]}"
955,0,-0.16697065202798125,-0.6972617,16,1.016991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21295925268868,24.23079632699676]}"
956,1,-0.08042055728553363,-0.52179205,14,1.3762263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.2153847039558,24.23079632699676]}"
957,0,-0.17135827826641456,-0.69762015,18,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21969661731958,24.23079632699676]}"
958,1,0.03816202080319947,-0.23327982,12,2.9599032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14504661720923,24.23052683241152]}"
959,0,-0.1119431198141914,-0.6112067,12,1.0169889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14666358472067,24.23052683241152]}"
960,1,-0.017532315777429815,-0.42238507,12,1.0169889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14693307930588,24.23052683241152]}"
961,1,-0.07738346851431338,-0.4993859,11,2.234526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14881954140253,24.23052683241152]}"
962,0,-0.11139290477754721,-0.51735187,13,3.1858492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14908903598774,24.23052683241152]}"
963,1,-0.08092395607076307,-0.44441393,15,3.1858492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15043650891397,24.23052683241152]}"
964,1,0.07629074625779092,-0.19203748,11,2.234526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.153939938522,24.23052683241152]}"
965,0,-0.16400626920408795,-0.72133297,11,1.0169889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1604078085677,24.23052683241152]}"
966,0,-0.20243737855672153,-0.6842583,9,4.165412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16229427066435,24.23052683241152]}"
967,0,-0.23584590085347498,-0.74322915,11,4.061566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16310275442004,24.23052683241152]}"
968,0,-0.12021247552606143,-0.5942516,12,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16337224900525,24.23052683241152]}"
969,0,-0.20674677045721757,-0.7157895,10,3.4426017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16391123817573,24.23052683241152]}"
970,1,0.12557696147225572,-0.13616653,12,1.0169889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16930112988047,24.23052683241152]}"
971,1,-0.011138545953360779,-0.46227708,10,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1746910215852,24.23052683241152]}"
972,1,-0.046255031940921496,-0.48341367,12,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1795419241194,24.23052683241152]}"
973,0,-0.14348860525275525,-0.6539282,13,1.3762246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18439282665366,24.23052683241152]}"
974,0,-0.12374615944992594,-0.6288128,13,1.0169889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18466232123887,24.23052683241152]}"
975,0,-0.14525150187754265,-0.6778234,12,1.0169889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18493181582414,24.23052683241152]}"
976,1,0.07755771484080994,-0.12524085,11,3.841093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19032170752888,24.23052683241152]}"
977,1,0.21116539827498731,-0.011669204,11,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19247766421074,24.23052683241152]}"
978,1,-0.07365525639758738,-0.49192947,11,2.234526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19759806133021,24.23052683241152]}"
979,0,-0.09128721743338673,-0.5758949,11,1.0169889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19867603967117,24.23052683241152]}"
980,1,-5.337253301365141E-4,-0.36248493,9,2.1145632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20002351259734,24.23052683241152]}"
981,0,-0.14515430709802474,-0.68362904,11,1.0169889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20137098552351,24.23052683241152]}"
982,1,-0.03904748820537885,-0.40806046,10,2.750863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20379643679064,24.23052683241152]}"
983,0,-0.08533902851359317,-0.5245047,12,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20622188805777,24.23052683241152]}"
984,0,-0.16971776381415518,-0.5957918,15,3.841093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21295925268868,24.23052683241152]}"
985,0,-0.20166445570376693,-0.69493276,15,2.9599032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21484571478533,24.23052683241152]}"
986,0,-0.186047268440387,-0.6196319,15,4.061566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.22023560649001,24.23052683241152]}"
987,0,-0.17693855918084078,-0.7328282,11,1.376223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1434296496978,24.230257337826288]}"
988,0,-0.20012153272325497,-0.7328622,13,2.2345219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14585510096492,24.230257337826288]}"
989,0,-0.1761268334852911,-0.6929203,13,2.0333328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14908903598774,24.230257337826288]}"
990,1,0.019622822419365853,-0.2668183,12,3.0484006,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15313145476631,24.230257337826288]}"
991,1,0.012370060903746045,-0.313879,12,2.2345219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15555690603344,24.230257337826288]}"
992,0,-0.23232868131001788,-0.71416664,12,4.4622674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16013831398243,24.230257337826288]}"
993,0,-0.16006042900869932,-0.6875384,8,2.1145623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16121629232339,24.230257337826288]}"
994,0,-0.15423511590179667,-0.60476625,11,3.442599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16337224900525,24.230257337826288]}"
995,0,-0.1608025583561533,-0.73050874,9,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.164180732761,24.230257337826288]}"
996,1,0.06271544906229778,-0.22518823,10,2.2345219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17307405407377,24.230257337826288]}"
997,1,-0.007867253741066005,-0.41505504,10,1.0169866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17819445119324,24.230257337826288]}"
998,1,-0.03756397120947946,-0.47444847,10,1.0169866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1784639457785,24.230257337826288]}"
999,0,-0.10002837460846024,-0.5730078,12,1.376223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1795419241194,24.230257337826288]}"
1000,0,-0.19537908491269085,-0.75770926,13,1.376223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18466232123887,24.230257337826288]}"
1001,0,-0.15707033833491568,-0.6810918,13,1.376223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.187087772506,24.230257337826288]}"
1002,1,-0.05602373737166546,-0.493368,13,1.0169866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18762676167648,24.230257337826288]}"
1003,1,0.1963610625234919,0.043771043,16,1.376223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18843524543223,24.230257337826288]}"
1004,1,0.21786968104703575,0.08678828,16,1.376223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18870474001744,24.230257337826288]}"
1005,1,0.13081017220579289,-0.057797164,16,2.1145623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18951322377313,24.230257337826288]}"
1006,0,-0.15231562976031657,-0.6512979,12,2.0333328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1935556425517,24.230257337826288]}"
1007,0,-0.1436897716378002,-0.63404626,12,2.0333328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19571159923356,24.230257337826288]}"
1008,1,-0.02208079082532674,-0.43748212,11,1.0169866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20056250176782,24.230257337826288]}"
1009,0,-0.1808279171939818,-0.7154825,12,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20217946927926,24.230257337826288]}"
1010,0,-0.11079594155017396,-0.43003783,11,5.6388516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20406593137591,24.230257337826288]}"
1011,0,-0.12335686159666691,-0.6196648,12,1.376223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20514390971681,24.230257337826288]}"
1012,1,-0.027738738738738743,-0.4774775,13,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20568289888729,24.230257337826288]}"
1013,1,-0.016526946107784435,-0.4730539,10,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20649138264298,24.230257337826288]}"
1014,0,-0.11125662182086647,-0.6074643,10,1.376223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20729986639873,24.230257337826288]}"
1015,1,-0.013286324712965238,-0.3673611,8,2.7802885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.2086473393249,24.230257337826288]}"
1016,0,-0.1434411050725251,-0.584231,10,3.5662794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.2124202635182,24.230257337826288]}"
1017,0,-0.16336588120240736,-0.6461493,16,2.1145623,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21861863897863,24.230257337826288]}"
1018,0,-0.19625318483668053,-0.73917323,12,2.0333285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14316015511258,24.229987843241048]}"
1019,0,-0.1176378772983629,-0.5156321,11,3.8410919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1566348843744,24.229987843241048]}"
1020,0,-0.10669370977428305,-0.622291,9,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16229427066435,24.229987843241048]}"
1021,0,-0.18089959214691304,-0.73475033,12,1.3762214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16552820568717,24.229987843241048]}"
1022,1,0.06439881130488921,-0.22986923,10,2.0333285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17307405407377,24.229987843241048]}"
1023,1,0.07880740233036326,-0.2823852,10,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17415203241472,24.229987843241048]}"
1024,0,-0.1674577012008132,-0.719819,13,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18439282665366,24.229987843241048]}"
1025,0,-0.11865852682729461,-0.59226817,15,1.3762214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18897423460265,24.229987843241048]}"
1026,0,-0.146967662275705,-0.6872559,11,1.0169845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19274715879595,24.229987843241048]}"
1027,0,-0.17584175143045053,-0.70710105,10,2.114561,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20083199635303,24.229987843241048]}"
1028,0,-0.17297564787980985,-0.71890247,12,1.3762214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20298795303495,24.229987843241048]}"
1029,0,-0.16207044718192948,-0.7030445,14,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21565419854102,24.229987843241048]}"
1030,0,-0.19847109518432,-0.68254614,16,2.9599018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.22104409024575,24.229987843241048]}"
1031,1,0.11856867160980128,-0.15618336,11,1.0169822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14316015511258,24.229718348655815]}"
1032,1,0.04093992800295382,-0.1735047,13,4.165386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14396863886827,24.229718348655815]}"
1033,0,-0.13440776134956595,-0.5627814,16,2.7508533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14450762803875,24.229718348655815]}"
1034,1,-0.05646370897318255,-0.47387862,14,1.3762197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14828055223205,24.229718348655815]}"
1035,1,-0.03340743289787208,-0.44571847,14,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14855004681732,24.229718348655815]}"
1036,1,0.061371440599371274,-0.22067471,12,2.1145601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.14989751974349,24.229718348655815]}"
1037,1,-0.0060292991276445045,-0.3813793,15,1.0169822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15205347642535,24.229718348655815]}"
1038,1,0.07593571491432899,-0.23903218,12,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15555690603344,24.229718348655815]}"
1039,1,-0.030741139173809884,-0.41089988,11,2.1145601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.15609589520392,24.229718348655815]}"
1040,0,-0.15955190722019919,-0.7160074,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16391123817573,24.229718348655815]}"
1041,1,-0.04280521435605292,-0.47893113,11,1.0169822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16606719485765,24.229718348655815]}"
1042,1,-0.060468017222113646,-0.47035363,11,2.1145601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16633668944286,24.229718348655815]}"
1043,0,-0.14577035754805004,-0.6693674,8,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16822315153951,24.229718348655815]}"
1044,1,0.08128480462316567,-0.228334,12,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1690316352952,24.229718348655815]}"
1045,1,0.11150078504328317,-0.14882506,9,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17064860280664,24.229718348655815]}"
1046,1,0.10573138101400292,-0.14995483,9,2.1145601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17091809739185,24.229718348655815]}"
1047,1,0.06252218229330181,-0.27785924,10,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17145708656233,24.229718348655815]}"
1048,1,-0.03740338226730672,-0.47771037,10,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.1728045594885,24.229718348655815]}"
1049,1,0.027066929386217856,-0.35118684,9,1.0169822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17334354865898,24.229718348655815]}"
1050,1,0.022793601217591053,-0.2784773,9,3.0483873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17657748368185,24.229718348655815]}"
1051,1,0.03373077207569439,-0.28195605,11,2.1145601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17792495660802,24.229718348655815]}"
1052,0,-0.1883365062209368,-0.7006389,11,2.7508533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17981141870467,24.229718348655815]}"
1053,0,-0.21243373733721085,-0.72847146,13,2.959901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18142838621606,24.229718348655815]}"
1054,0,-0.15107690502234578,-0.6990574,11,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18358434289797,24.229718348655815]}"
1055,0,-0.18385471000523845,-0.7263765,10,2.033324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.18681827792079,24.229718348655815]}"
1056,0,-0.22988249647527598,-0.7253034,12,4.061539,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.187087772506,24.229718348655815]}"
1057,1,0.02889878228994515,-0.23076923,14,3.18583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19193867504026,24.229718348655815]}"
1058,0,-0.1457823154653054,-0.6585159,13,1.3762197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19625058840404,24.229718348655815]}"
1059,0,-0.20663103008441114,-0.670369,13,4.1223254,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.197328566745,24.229718348655815]}"
1060,0,-0.17444877149746102,-0.71584874,13,1.3762197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20298795303495,24.229718348655815]}"
1061,0,-0.1634255748735121,-0.70817184,13,1.0169822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20379643679064,24.229718348655815]}"
1062,1,-0.002060523938572728,-0.43812105,11,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20703037181346,24.229718348655815]}"
1063,0,-0.14799306207923707,-0.6833068,12,1.0169822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20837784473963,24.229718348655815]}"
1064,0,-0.13472480739456932,-0.6188672,11,2.1145601,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.20972531766586,24.229718348655815]}"
1065,0,-0.13647365171746936,-0.63277394,11,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21215076893299,24.229718348655815]}"
1066,0,-0.1007973798392673,-0.5075606,14,2.7508533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.21781015522294,24.229718348655815]}"
